"","Country Name","Country Code","Indicator Code","Indicator Name","Forest Area"
"243","1990","TUR","AG.LND.FRST.ZS","Forest area (% of land area)",12.5021114041812
"244","1990","TUV","AG.LND.FRST.ZS","Forest area (% of land area)",33.3333333333333
"245","1990","TZA","AG.LND.FRST.ZS","Forest area (% of land area)",63.1293745766539
"246","1990","UGA","AG.LND.FRST.ZS","Forest area (% of land area)",23.7775887092738
"247","1990","UKR","AG.LND.FRST.ZS","Forest area (% of land area)",16.0075947182187
"248","1990","UMC","AG.LND.FRST.ZS","Forest area (% of land area)",34.9866617591718
"249","1990","URY","AG.LND.FRST.ZS","Forest area (% of land area)",4.55833612040321
"250","1990","USA","AG.LND.FRST.ZS","Forest area (% of land area)",33.0223082096657
"251","1990","UZB","AG.LND.FRST.ZS","Forest area (% of land area)",7.15796897038082
"252","1990","VCT","AG.LND.FRST.ZS","Forest area (% of land area)",64.1025641025641
"253","1990","VEN","AG.LND.FRST.ZS","Forest area (% of land area)",58.9830508474576
"254","1990","VGB","AG.LND.FRST.ZS","Forest area (% of land area)",24.7333335876465
"255","1990","VIR","AG.LND.FRST.ZS","Forest area (% of land area)",67.371428353446
"256","1990","VNM","AG.LND.FRST.ZS","Forest area (% of land area)",28.7658607023257
"257","1990","VUT","AG.LND.FRST.ZS","Forest area (% of land area)",36.0951599671862
"258","1990","WLD","AG.LND.FRST.ZS","Forest area (% of land area)",31.6245086168632
"259","1990","WSM","AG.LND.FRST.ZS","Forest area (% of land area)",45.9363957597173
"260","1990","XKX","AG.LND.FRST.ZS","Forest area (% of land area)",NA
"261","1990","YEM","AG.LND.FRST.ZS","Forest area (% of land area)",1.03983180862549
"262","1990","ZAF","AG.LND.FRST.ZS","Forest area (% of land area)",7.61773652408313
"263","1990","ZMB","AG.LND.FRST.ZS","Forest area (% of land area)",71.0259755982728
"264","1990","ZWE","AG.LND.FRST.ZS","Forest area (% of land area)",57.2935246219465
"265","1991","ABW","AG.LND.FRST.ZS","Forest area (% of land area)",2.33333326048321
"266","1991","AFG","AG.LND.FRST.ZS","Forest area (% of land area)",2.06782464846981
"267","1991","AGO","AG.LND.FRST.ZS","Forest area (% of land area)",48.8098172926526
"268","1991","ALB","AG.LND.FRST.ZS","Forest area (% of land area)",28.7171523936474
"269","1991","AND","AG.LND.FRST.ZS","Forest area (% of land area)",34.0425531914894
"270","1991","ARB","AG.LND.FRST.ZS","Forest area (% of land area)",1.727573625687
"271","1991","ARE","AG.LND.FRST.ZS","Forest area (% of land area)",3.54125598422979
"272","1991","ARG","AG.LND.FRST.ZS","Forest area (% of land area)",12.6063599526253
"273","1991","ARM","AG.LND.FRST.ZS","Forest area (% of land area)",11.7527221636811
"274","1991","ASM","AG.LND.FRST.ZS","Forest area (% of land area)",91.7500019073485
"275","1991","ATG","AG.LND.FRST.ZS","Forest area (% of land area)",23.3409101312811
"276","1991","AUS","AG.LND.FRST.ZS","Forest area (% of land area)",16.7360035406063
"277","1991","AUT","AG.LND.FRST.ZS","Forest area (% of land area)",45.8004353496232
"278","1991","AZE","AG.LND.FRST.ZS","Forest area (% of land area)",10.2839564031388
"279","1991","BDI","AG.LND.FRST.ZS","Forest area (% of land area)",10.8995324726045
"280","1991","BEL","AG.LND.FRST.ZS","Forest area (% of land area)",NA
"281","1991","BEN","AG.LND.FRST.ZS","Forest area (% of land area)",50.4700248315005
"282","1991","BFA","AG.LND.FRST.ZS","Forest area (% of land area)",24.8066524037144
"283","1991","BGD","AG.LND.FRST.ZS","Forest area (% of land area)",11.4573252240459
"284","1991","BGR","AG.LND.FRST.ZS","Forest area (% of land area)",30.1166053405779
"285","1991","BHR","AG.LND.FRST.ZS","Forest area (% of land area)",0.333333339380181
"286","1991","BHS","AG.LND.FRST.ZS","Forest area (% of land area)",51.4485514485514
"287","1991","BIH","AG.LND.FRST.ZS","Forest area (% of land area)",43.06640625
"288","1991","BLR","AG.LND.FRST.ZS","Forest area (% of land area)",38.8414513902583
"289","1991","BLZ","AG.LND.FRST.ZS","Forest area (% of land area)",70.1600164658457
"290","1991","BMU","AG.LND.FRST.ZS","Forest area (% of land area)",18.5185181914697
"291","1991","BOL","AG.LND.FRST.ZS","Forest area (% of land area)",57.7167927282378
"292","1991","BRA","AG.LND.FRST.ZS","Forest area (% of land area)",65.1056185945677
"293","1991","BRB","AG.LND.FRST.ZS","Forest area (% of land area)",14.6511632342671
"294","1991","BRN","AG.LND.FRST.ZS","Forest area (% of land area)",78.0645149708698
"295","1991","BTN","AG.LND.FRST.ZS","Forest area (% of land area)",53.8629796412744
"296","1991","BWA","AG.LND.FRST.ZS","Forest area (% of land area)",23.9967889388465
"297","1991","CAF","AG.LND.FRST.ZS","Forest area (% of land area)",36.1880002417814
"298","1991","CAN","AG.LND.FRST.ZS","Forest area (% of land area)",38.2938938044825
"299","1991","CEB","AG.LND.FRST.ZS","Forest area (% of land area)",31.9717158542228
"300","1991","CHE","AG.LND.FRST.ZS","Forest area (% of land area)",29.2266456872113
"301","1991","CHI","AG.LND.FRST.ZS","Forest area (% of land area)",4.04040425629681
"302","1991","CHL","AG.LND.FRST.ZS","Forest area (% of land area)",20.6044917575634
"303","1991","CHN","AG.LND.FRST.ZS","Forest area (% of land area)",16.9495479721993
"304","1991","CIV","AG.LND.FRST.ZS","Forest area (% of land area)",32.1779861930031
"305","1991","CMR","AG.LND.FRST.ZS","Forest area (% of land area)",50.9741702100654
"306","1991","COD","AG.LND.FRST.ZS","Forest area (% of land area)",70.5990576961249
"307","1991","COG","AG.LND.FRST.ZS","Forest area (% of land area)",66.497803806735
"308","1991","COL","AG.LND.FRST.ZS","Forest area (% of land area)",57.8234705948625
"309","1991","COM","AG.LND.FRST.ZS","Forest area (% of land area)",26.1149902634006
"310","1991","CPV","AG.LND.FRST.ZS","Forest area (% of land area)",14.9330025571156
"311","1991","CRI","AG.LND.FRST.ZS","Forest area (% of land area)",49.8472375866016
"312","1991","CSS","AG.LND.FRST.ZS","Forest area (% of land area)",86.2615754484497
"313","1991","CUB","AG.LND.FRST.ZS","Forest area (% of land area)",19.5130349271125
"314","1991","CUW","AG.LND.FRST.ZS","Forest area (% of land area)",NA
"315","1991","CYM","AG.LND.FRST.ZS","Forest area (% of land area)",52.9166658719379
"316","1991","CYP","AG.LND.FRST.ZS","Forest area (% of land area)",17.5497839461157
"317","1991","CZE","AG.LND.FRST.ZS","Forest area (% of land area)",34.0235537724861
"318","1991","DEU","AG.LND.FRST.ZS","Forest area (% of land area)",32.3816354670896
"319","1991","DJI","AG.LND.FRST.ZS","Forest area (% of land area)",0.241587571381906
"320","1991","DMA","AG.LND.FRST.ZS","Forest area (% of land area)",66.3066660563151
"321","1991","DNK","AG.LND.FRST.ZS","Forest area (% of land area)",12.914130518419
"322","1991","DOM","AG.LND.FRST.ZS","Forest area (% of land area)",23.6617672445858
"323","1991","DZA","AG.LND.FRST.ZS","Forest area (% of land area)",0.696213672009489
"324","1991","EAP","AG.LND.FRST.ZS","Forest area (% of land area)",28.673686979896
"325","1991","EAR","AG.LND.FRST.ZS","Forest area (% of land area)",24.6379160286208
"326","1991","EAS","AG.LND.FRST.ZS","Forest area (% of land area)",25.7643797735921
